ŽžŠÔ[s],CH1(Max)[V],CH1(Min)[V],CH2(Max)[V],CH2(Min)[V],CH3(Max)[V],CH3(Min)[V],CH4(Max)[V],CH4(Min)[V],CH5(Max)[V],CH5(Min)[V],CH6(Max)[V],CH6(Min)[V]
48.0000 ,1.4025 ,0.5525 ,-0.6975 ,-1.2325 ,5.1175 ,5.1175 ,-3.7450 ,-4.1775 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.0500 ,1.6475 ,1.5100 ,-1.2925 ,-1.3600 ,5.1175 ,5.1175 ,-3.8800 ,-4.1775 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
48.1000 ,1.6100 ,1.3300 ,-1.1100 ,-1.3200 ,5.1175 ,5.1175 ,-3.3675 ,-3.8250 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
48.1500 ,1.0250 ,-0.6750 ,0.1850 ,-0.9075 ,5.1175 ,3.8050 ,-2.0375 ,-3.1275 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
48.2000 ,-1.1050 ,-1.8325 ,0.8925 ,0.4525 ,3.3400 ,2.5975 ,-1.3350 ,-1.7600 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.2500 ,0.4650 ,-1.4550 ,0.6400 ,-0.5775 ,5.1175 ,3.0825 ,-1.6250 ,-2.9325 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.3000 ,1.7225 ,0.8650 ,-0.8225 ,-1.3625 ,5.1175 ,5.1175 ,-3.2125 ,-3.9250 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.3500 ,2.6575 ,1.9225 ,-1.4900 ,-1.9600 ,5.1175 ,5.1175 ,-4.0800 ,-4.4975 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.4000 ,2.7075 ,2.4325 ,-1.8000 ,-1.9950 ,5.1175 ,5.1175 ,-4.2000 ,-4.5400 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.4500 ,2.2675 ,1.5375 ,-1.2175 ,-1.6875 ,5.1175 ,5.1175 ,-3.4625 ,-4.0275 ,1.5500 ,1.5438 ,0.0188 ,0.0125 
48.5000 ,1.3575 ,0.8975 ,-0.8175 ,-1.1000 ,5.1175 ,5.1175 ,-3.0250 ,-3.3525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.5500 ,1.3250 ,0.8750 ,-0.8075 ,-1.1150 ,5.1175 ,5.1175 ,-3.0175 ,-3.4025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.6000 ,2.5800 ,1.5900 ,-1.2850 ,-1.8975 ,5.1175 ,5.1175 ,-3.6100 ,-4.4125 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.6500 ,3.3550 ,2.8200 ,-2.0475 ,-2.3800 ,5.1175 ,5.1175 ,-4.5975 ,-4.9900 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.7000 ,3.2375 ,1.6925 ,-1.2775 ,-2.2925 ,5.1175 ,5.1175 ,-3.6575 ,-4.8925 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.7500 ,1.0575 ,-1.5700 ,0.7500 ,-0.8750 ,5.1175 ,3.3200 ,-1.7150 ,-3.2425 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.8000 ,-2.0000 ,-2.2650 ,1.1575 ,1.0075 ,2.9225 ,2.6100 ,-1.3125 ,-1.4850 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
48.8500 ,-1.8350 ,-2.0075 ,1.0025 ,0.9075 ,2.7925 ,2.6925 ,-1.3675 ,-1.4300 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
48.9000 ,-1.7125 ,-2.0200 ,1.0300 ,0.8125 ,3.0900 ,2.6000 ,-1.3100 ,-1.6100 ,1.5500 ,1.5500 ,0.0125 ,0.0000 
48.9500 ,1.3600 ,-1.2650 ,0.5125 ,-1.1600 ,5.1175 ,3.6825 ,-1.9600 ,-3.6825 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.0000 ,3.0275 ,1.8350 ,-1.4525 ,-2.2100 ,5.1175 ,5.1175 ,-3.9725 ,-4.9725 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
49.0500 ,3.5200 ,3.2900 ,-2.3850 ,-2.5300 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
49.1000 ,3.1600 ,1.1875 ,-1.0000 ,-2.2725 ,5.1175 ,5.1175 ,-3.3825 ,-4.8875 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.1500 ,0.5725 ,-1.2675 ,0.5325 ,-0.6125 ,5.1175 ,3.4625 ,-1.8300 ,-3.0075 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.2000 ,-1.4975 ,-1.7850 ,0.8800 ,0.6825 ,3.1525 ,2.6525 ,-1.3575 ,-1.6475 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.2500 ,-1.8500 ,-1.9875 ,1.0125 ,0.9225 ,2.5975 ,2.2225 ,-1.1150 ,-1.3250 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.3000 ,-2.0225 ,-2.2775 ,1.2050 ,1.0400 ,2.1350 ,1.7400 ,-0.8325 ,-1.0675 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.3500 ,-2.3525 ,-2.4375 ,1.3050 ,1.2625 ,1.6200 ,1.3325 ,-0.6150 ,-0.7675 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.4000 ,-2.1475 ,-2.2975 ,1.2350 ,1.1575 ,1.2850 ,1.0875 ,-0.4900 ,-0.5900 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.4500 ,-1.9200 ,-2.1475 ,1.1600 ,1.0325 ,1.0125 ,0.7925 ,-0.3425 ,-0.4500 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.5000 ,-1.4975 ,-1.8300 ,0.9875 ,0.8075 ,0.7350 ,0.5175 ,-0.2150 ,-0.3150 ,1.5500 ,1.5438 ,0.0125 ,0.0000 
49.5500 ,-0.5525 ,-1.4100 ,0.7575 ,0.3025 ,0.4475 ,-0.1275 ,0.0925 ,-0.1825 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
49.6000 ,-0.4350 ,-0.4650 ,0.2700 ,0.2475 ,-0.2500 ,-0.2700 ,0.1625 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.6500 ,-0.4500 ,-0.4575 ,0.2625 ,0.2600 ,-0.2525 ,-0.2575 ,0.1575 ,0.1550 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
49.7000 ,-0.4550 ,-0.4575 ,0.2650 ,0.2625 ,-0.2525 ,-0.2550 ,0.1575 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.7500 ,-0.4550 ,-0.4575 ,0.2650 ,0.2625 ,-0.2525 ,-0.2575 ,0.1575 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0000 
49.8000 ,-0.4525 ,-0.4575 ,0.2650 ,0.2625 ,-0.2550 ,-0.2600 ,0.1575 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.8500 ,-0.4525 ,-0.4575 ,0.2650 ,0.2600 ,-0.2525 ,-0.2600 ,0.1600 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.9000 ,-0.4525 ,-0.4550 ,0.2625 ,0.2625 ,-0.2550 ,-0.2575 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
49.9500 ,-0.4525 ,-0.4575 ,0.2650 ,0.2625 ,-0.2525 ,-0.2550 ,0.1575 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.0000 ,-0.4550 ,-0.4600 ,0.2625 ,0.2575 ,-0.2525 ,-0.2575 ,0.1600 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.0500 ,-0.4550 ,-0.4625 ,0.2625 ,0.2600 ,-0.2550 ,-0.2575 ,0.1600 ,0.1550 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
50.1000 ,-0.4550 ,-0.4575 ,0.2625 ,0.2600 ,-0.2550 ,-0.2600 ,0.1600 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.1500 ,-0.4575 ,-0.4625 ,0.2625 ,0.2600 ,-0.2550 ,-0.2575 ,0.1575 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.2000 ,-0.4550 ,-0.4575 ,0.2675 ,0.2600 ,-0.2550 ,-0.2575 ,0.1575 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.2500 ,-0.4550 ,-0.4600 ,0.2625 ,0.2600 ,-0.2525 ,-0.2550 ,0.1550 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.3000 ,-0.4575 ,-0.4625 ,0.2650 ,0.2600 ,-0.2550 ,-0.2575 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.3500 ,-0.4550 ,-0.4600 ,0.2625 ,0.2600 ,-0.2550 ,-0.2600 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.4000 ,-0.4550 ,-0.4600 ,0.2625 ,0.2600 ,-0.2550 ,-0.2600 ,0.1575 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.4500 ,-0.4550 ,-0.4575 ,0.2625 ,0.2600 ,-0.2525 ,-0.2600 ,0.1575 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.5000 ,-0.4550 ,-0.4600 ,0.2625 ,0.2600 ,-0.2550 ,-0.2600 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.5500 ,-0.4550 ,-0.4575 ,0.2625 ,0.2600 ,-0.2575 ,-0.2600 ,0.1550 ,0.1525 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
50.6000 ,-0.4550 ,-0.4575 ,0.2625 ,0.2600 ,-0.2575 ,-0.2600 ,0.1550 ,0.1525 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
50.6500 ,-0.4575 ,-0.4600 ,0.2625 ,0.2600 ,-0.2550 ,-0.2625 ,0.1575 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.7000 ,-0.4575 ,-0.4575 ,0.2625 ,0.2600 ,-0.2550 ,-0.2600 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.7500 ,-0.4550 ,-0.4600 ,0.2650 ,0.2600 ,-0.2575 ,-0.2600 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
50.8000 ,-0.4575 ,-0.4600 ,0.2625 ,0.2600 ,-0.2575 ,-0.2600 ,0.1575 ,0.1525 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
50.8500 ,-0.4575 ,-0.4625 ,0.2625 ,0.2575 ,-0.2575 ,-0.2625 ,0.1550 ,0.1525 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
50.9000 ,-0.4550 ,-0.4600 ,0.2625 ,0.2600 ,-0.2600 ,-0.2625 ,0.1600 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
50.9500 ,-0.4550 ,-0.4600 ,0.2625 ,0.2600 ,-0.2575 ,-0.2600 ,0.1600 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.0000 ,-0.4550 ,-0.4575 ,0.2625 ,0.2625 ,-0.2575 ,-0.2600 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.0500 ,-0.4550 ,-0.4575 ,0.2625 ,0.2600 ,-0.2575 ,-0.2575 ,0.1575 ,0.1525 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
51.1000 ,-0.4550 ,-0.4575 ,0.2625 ,0.2600 ,-0.2575 ,-0.2600 ,0.1575 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.1500 ,-0.4575 ,-0.4600 ,0.2600 ,0.2575 ,-0.2575 ,-0.2600 ,0.1600 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.2000 ,-0.4550 ,-0.4600 ,0.2625 ,0.2600 ,-0.2575 ,-0.2600 ,0.1600 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.2500 ,-0.4550 ,-0.4600 ,0.2625 ,0.2600 ,-0.2575 ,-0.2600 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.3000 ,-0.4575 ,-0.4625 ,0.2600 ,0.2600 ,-0.2575 ,-0.2600 ,0.1575 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.3500 ,-0.4600 ,-0.4600 ,0.2600 ,0.2575 ,-0.2575 ,-0.2600 ,0.1525 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.4000 ,-0.4600 ,-0.4650 ,0.2600 ,0.2575 ,-0.2575 ,-0.2600 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.4500 ,-0.4575 ,-0.4625 ,0.2600 ,0.2550 ,-0.2575 ,-0.2625 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.5000 ,-0.4600 ,-0.4600 ,0.2600 ,0.2600 ,-0.2575 ,-0.2600 ,0.1575 ,0.1525 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
51.5500 ,-0.4575 ,-0.4625 ,0.2625 ,0.2575 ,-0.2575 ,-0.2600 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
51.6000 ,-0.4575 ,-0.4625 ,0.2600 ,0.2575 ,-0.2575 ,-0.2600 ,0.1575 ,0.1525 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
51.6500 ,-0.4575 ,-0.4600 ,0.2600 ,0.2550 ,-0.2575 ,-0.2625 ,0.1600 ,0.1575 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.7000 ,-0.4575 ,-0.4600 ,0.2575 ,0.2550 ,-0.2575 ,-0.2600 ,0.1600 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.7500 ,-0.4575 ,-0.4600 ,0.2600 ,0.2550 ,-0.2600 ,-0.2625 ,0.1600 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.8000 ,-0.4575 ,-0.4600 ,0.2600 ,0.2550 ,-0.2575 ,-0.2600 ,0.1575 ,0.1550 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
51.8500 ,-0.4575 ,-0.4625 ,0.2600 ,0.2575 ,-0.2575 ,-0.2625 ,0.1600 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.9000 ,-0.4600 ,-0.4625 ,0.2600 ,0.2550 ,-0.2575 ,-0.2575 ,0.1575 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
51.9500 ,-0.4600 ,-0.4600 ,0.2600 ,0.2575 ,-0.2575 ,-0.2600 ,0.1600 ,0.1550 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
52.0000 ,-0.4600 ,-0.4625 ,0.2600 ,0.2575 ,-0.2600 ,-0.2600 ,0.1600 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
52.0500 ,-0.4600 ,-0.4625 ,0.2600 ,0.2575 ,-0.2575 ,-0.2575 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
52.1000 ,-0.4600 ,-0.4625 ,0.2600 ,0.2575 ,-0.2575 ,-0.2600 ,0.1550 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
52.1500 ,-0.4625 ,-0.4650 ,0.2575 ,0.2550 ,-0.2575 ,-0.2600 ,0.1550 ,0.1525 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
52.2000 ,-0.4625 ,-0.4650 ,0.2575 ,0.2550 ,-0.2575 ,-0.2600 ,0.1575 ,0.1525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
52.2500 ,-0.4650 ,-0.4650 ,0.2575 ,0.2550 ,-0.2550 ,-0.2600 ,0.1575 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
52.3000 ,-0.4625 ,-0.4675 ,0.2575 ,0.2550 ,-0.2550 ,-0.2575 ,0.1575 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
52.3500 ,-0.4600 ,-0.4650 ,0.2575 ,0.2550 ,-0.2550 ,-0.2575 ,0.1550 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
52.4000 ,-0.4600 ,-0.4675 ,0.2600 ,0.2575 ,-0.2550 ,-0.2600 ,0.1575 ,0.1550 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
52.4500 ,-0.4625 ,-0.4650 ,0.2600 ,0.2575 ,-0.2550 ,-0.2575 ,0.1600 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
52.5000 ,-0.4650 ,-0.4650 ,0.2575 ,0.2550 ,-0.2525 ,-0.2625 ,0.1600 ,0.1550 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
